bestand,noise,algoritme,tijd,metriek,voor,na,verschil
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,Convolution filter,2.869061459,PSNR,13.1207407172526,14.4070001862265,1.2862594689739
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,Convolution filter,2.869061459,SSIM,0.353325186848877,0.388976164971802,0.0356509781229254
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,Spectrum filter,2.599882968,PSNR,13.1207407172526,16.4472008722682,3.32646015501562
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,Spectrum filter,2.599882968,SSIM,0.353325186848877,0.647943253112541,0.294618066263664
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,First spectrum then convolution,5.487026295,PSNR,13.1207407172526,16.3492114513254,3.22847073407286
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,First spectrum then convolution,5.487026295,SSIM,0.353325186848877,0.642609501458199,0.289284314609322
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,First convolution then spectrum,5.38058385,PSNR,13.1207407172526,16.2768389139211,3.15609819666852
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,First convolution then spectrum,5.38058385,SSIM,0.353325186848877,0.636760345058895,0.283435158210018
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,Wiener Filter,0.595228561,PSNR,13.1207407172526,14.4579158840546,1.33717516680207
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,Wiener Filter,0.595228561,SSIM,0.353325186848877,0.414958100036362,0.061632913187485
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,FFT row,0.724275421,PSNR,13.1207407172526,12.1793262818242,-0.941414435428364
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,FFT row,0.724275421,SSIM,0.353325186848877,0.186075372579013,-0.167249814269863
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,FFT col,0.511168985,PSNR,13.1207407172526,13.1633733857347,0.0426326684821117
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,FFT col,0.511168985,SSIM,0.353325186848877,0.284188203270081,-0.0691369835787959
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,DCT row,1.688927092,PSNR,13.1207407172526,11.8455058806547,-1.27523483659789
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,DCT row,1.688927092,SSIM,0.353325186848877,0.143872357981624,-0.209452828867253
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,DCT col,1.604198429,PSNR,13.1207407172526,11.2527614236008,-1.86797929365181
rockefeller_color/,8_vert._stripes_w3_p8_s1_f0.png,DCT col,1.604198429,SSIM,0.353325186848877,0.118464206064325,-0.234860980784552
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,Convolution filter,2.681604536,PSNR,11.0053211748507,11.9097348227917,0.904413647941036
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,Convolution filter,2.681604536,SSIM,0.190123282371456,0.226559474467407,0.0364361920959515
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,Spectrum filter,2.520836499,PSNR,11.0053211748507,12.8365255071761,1.83120433232541
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,Spectrum filter,2.520836499,SSIM,0.190123282371456,0.389145111690005,0.19902182931855
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,First spectrum then convolution,5.270793993,PSNR,11.0053211748507,12.8464135086272,1.84109233377655
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,First spectrum then convolution,5.270793993,SSIM,0.190123282371456,0.396154852066969,0.206031569695513
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,First convolution then spectrum,5.27003292,PSNR,11.0053211748507,12.8106784018478,1.80535722699717
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,First convolution then spectrum,5.27003292,SSIM,0.190123282371456,0.392628154134939,0.202504871763483
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,Wiener Filter,0.602337483,PSNR,11.0053211748507,12.0471392561021,1.04181808125141
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,Wiener Filter,0.602337483,SSIM,0.190123282371456,0.26231908073799,0.0721957983665343
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,FFT row,0.691325727,PSNR,11.0053211748507,11.0614023017673,0.0560811269166344
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,FFT row,0.691325727,SSIM,0.190123282371456,0.136422294488365,-0.0537009878830905
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,FFT col,0.52957251,PSNR,11.0053211748507,11.0219352567026,0.0166140818519498
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,FFT col,0.52957251,SSIM,0.190123282371456,0.138460503592901,-0.0516627787785549
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,DCT row,1.782952853,PSNR,11.0053211748507,10.8485053195695,-0.156815855281142
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,DCT row,1.782952853,SSIM,0.190123282371456,0.100525922551242,-0.0895973598202138
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,DCT col,1.544538711,PSNR,11.0053211748507,10.7029406455039,-0.302380529346749
rockefeller_color/,9_stripes_w3_p8_s1_f0.png,DCT col,1.544538711,SSIM,0.190123282371456,0.0862193384012662,-0.10390394397019
